state;state_abbreviation;county;fips;party;candidate;votes;fraction_votes
Oklahoma;OK;Pawnee;40117;Republican;Donald Trump;686;0.349
Oklahoma;OK;Roger Mills;40129;Republican;Donald Trump;128;0.267
Oregon;OR;Clatsop;41007;Democrat;Hillary Clinton;2628;0.441
Oregon;OR;Polk;41053;Democrat;Bernie Sanders;5323;0.545
Oregon;OR;Benton;41003;Republican;John Kasich;1742;0.239
Oregon;OR;Yamhill;41071;Republican;Donald Trump;6843;0.61
Pennsylvania;PA;Beaver;42007;Democrat;Hillary Clinton;12963;0.5670000000000001
Pennsylvania;PA;Butler;42019;Democrat;Hillary Clinton;8529;0.521
Pennsylvania;PA;Lehigh;42077;Democrat;Bernie Sanders;17742;0.47
Pennsylvania;PA;Allegheny;42003;Republican;John Kasich;33045;0.276
Pennsylvania;PA;Butler;42019;Republican;Ted Cruz;7581;0.21899999999999997
Pennsylvania;PA;Clinton;42035;Republican;John Kasich;529;0.11
Pennsylvania;PA;Cumberland;42041;Republican;John Kasich;8630;0.196
Pennsylvania;PA;Elk;42047;Republican;Ted Cruz;638;0.162
Pennsylvania;PA;Luzerne;42079;Republican;Ted Cruz;4621;0.125
Pennsylvania;PA;McKean;42083;Republican;Ted Cruz;1108;0.184
Pennsylvania;PA;Mifflin;42087;Republican;Donald Trump;4310;0.589
Pennsylvania;PA;Perry;42099;Republican;Ted Cruz;2710;0.287
Pennsylvania;PA;Philadelphia;42101;Republican;Donald Trump;25024;0.574
Rhode Island;RI;Coventry;94400006;Democrat;Hillary Clinton;1194;0.36200000000000004
Rhode Island;RI;Johnston;94400016;Democrat;Bernie Sanders;1660;0.531
Rhode Island;RI;Warren;94400034;Democrat;Bernie Sanders;807;0.584
Rhode Island;RI;Barrington;94400001;Republican;John Kasich;700;0.45
Rhode Island;RI;Exeter;94400011;Republican;John Kasich;164;0.223
Rhode Island;RI;Johnston;94400016;Republican;Ted Cruz;142;0.09300000000000001
Rhode Island;RI;North Providence;94400024;Republican;Ted Cruz;146;0.109
Rhode Island;RI;North Smithfield;94400025;Republican;Ted Cruz;146;0.124
South Carolina;SC;Colleton;45029;Democrat;Bernie Sanders;583;0.16399999999999998
South Carolina;SC;Bamberg;45009;Republican;Donald Trump;481;0.401
South Carolina;SC;Charleston;45019;Republican;Donald Trump;14420;0.264
South Carolina;SC;Dillon;45033;Republican;Ted Cruz;912;0.341
South Carolina;SC;Greenville;45045;Republican;Donald Trump;24913;0.268
South Carolina;SC;Horry;45051;Republican;Marco Rubio;9605;0.179
South Carolina;SC;McCormick;45065;Republican;Donald Trump;615;0.33899999999999997
South Carolina;SC;Saluda;45081;Republican;Jeb Bush;382;0.111
South Dakota;SD;Bon Homme;46009;Democrat;Hillary Clinton;225;0.5329999999999999
South Dakota;SD;Clay;46027;Democrat;Hillary Clinton;623;0.506
South Dakota;SD;Harding;46063;Democrat;Hillary Clinton;14;0.259
South Dakota;SD;Jones;46075;Democrat;Bernie Sanders;31;0.608
South Dakota;SD;Potter;46107;Democrat;Hillary Clinton;59;0.522
South Dakota;SD;Beadle;46005;Republican;John Kasich;108;0.154
South Dakota;SD;Bennett;46007;Republican;Ted Cruz;30;0.126
South Dakota;SD;Bon Homme;46009;Republican;John Kasich;71;0.14
South Dakota;SD;Clark;46025;Republican;John Kasich;53;0.188
South Dakota;SD;Clay;46027;Republican;Ted Cruz;102;0.18100000000000002
South Dakota;SD;Davison;46035;Republican;John Kasich;214;0.18100000000000002
South Dakota;SD;Gregory;46053;Republican;Ted Cruz;60;0.136
South Dakota;SD;Marshall;46091;Republican;Donald Trump;163;0.615
South Dakota;SD;Moody;46101;Republican;Ted Cruz;72;0.225
South Dakota;SD;Yankton;46135;Republican;John Kasich;184;0.18100000000000002
Tennessee;TN;Anderson;47001;Democrat;Bernie Sanders;1845;0.434
Tennessee;TN;Chester;47023;Democrat;Bernie Sanders;143;0.28800000000000003
Tennessee;TN;Fayette;47047;Democrat;Hillary Clinton;2003;0.841
Tennessee;TN;Greene;47059;Democrat;Hillary Clinton;1079;0.534
Tennessee;TN;Grundy;47061;Democrat;Bernie Sanders;204;0.297
Tennessee;TN;Houston;47083;Democrat;Bernie Sanders;141;0.29600000000000004
Tennessee;TN;Johnson;47091;Democrat;Hillary Clinton;245;0.516
Tennessee;TN;Pickett;47137;Democrat;Hillary Clinton;214;0.7559999999999999
Tennessee;TN;Scott;47151;Democrat;Hillary Clinton;273;0.583
Tennessee;TN;Unicoi;47171;Democrat;Hillary Clinton;244;0.46
Tennessee;TN;Bedford;47003;Republican;Ben Carson;475;0.075
Tennessee;TN;Cannon;47015;Republican;Ben Carson;159;0.068
Tennessee;TN;Carter;47019;Republican;Marco Rubio;1757;0.183
Tennessee;TN;Coffee;47031;Republican;Donald Trump;3516;0.425
Tennessee;TN;Grundy;47061;Republican;Marco Rubio;133;0.081
Tennessee;TN;Haywood;47075;Republican;Marco Rubio;224;0.149
Tennessee;TN;Hickman;47081;Republican;Ben Carson;210;0.07400000000000001
Tennessee;TN;Lincoln;47103;Republican;Ben Carson;489;0.08900000000000001
Tennessee;TN;Lincoln;47103;Republican;Ted Cruz;1262;0.22899999999999998
Tennessee;TN;Marshall;47117;Republican;Ted Cruz;992;0.26
Tennessee;TN;McMinn;47107;Republican;John Kasich;389;0.045
Tennessee;TN;Montgomery;47125;Republican;Donald Trump;6512;0.377
Tennessee;TN;Overton;47133;Republican;Ben Carson;225;0.067
Tennessee;TN;Pickett;47137;Republican;Ted Cruz;277;0.233
Tennessee;TN;Polk;47139;Republican;Ted Cruz;492;0.22
Tennessee;TN;Rutherford;47149;Republican;Marco Rubio;7376;0.2
Tennessee;TN;Smith;47159;Republican;Ben Carson;233;0.079
Tennessee;TN;Stewart;47161;Republican;Ted Cruz;443;0.23
Tennessee;TN;Tipton;47167;Republican;Ben Carson;534;0.063
Tennessee;TN;Williamson;47187;Republican;Ben Carson;2758;0.066
Texas;TX;Austin;48015;Democrat;Bernie Sanders;165;0.24600000000000002
Texas;TX;Austin;48015;Democrat;Hillary Clinton;492;0.7340000000000001
Texas;TX;Brooks;48047;Democrat;Bernie Sanders;362;0.168
Texas;TX;Burnet;48053;Democrat;Hillary Clinton;871;0.594
Texas;TX;Callahan;48059;Democrat;Bernie Sanders;104;0.5329999999999999
Texas;TX;Clay;48077;Democrat;Hillary Clinton;120;0.628
Texas;TX;Coleman;48083;Democrat;Hillary Clinton;75;0.6
Texas;TX;Culberson;48109;Democrat;Bernie Sanders;160;0.27899999999999997
Texas;TX;Ellis;48139;Democrat;Hillary Clinton;3719;0.695
Texas;TX;Falls;48145;Democrat;Bernie Sanders;115;0.17
Texas;TX;Glasscock;48173;Democrat;Bernie Sanders;4;0.5
Texas;TX;Hamilton;48193;Democrat;Hillary Clinton;118;0.565
Texas;TX;Hardeman;48197;Democrat;Hillary Clinton;71;0.39399999999999996
Texas;TX;Leon;48289;Democrat;Hillary Clinton;289;0.743
Texas;TX;Mitchell;48335;Democrat;Bernie Sanders;31;0.21100000000000002
Texas;TX;Panola;48365;Democrat;Hillary Clinton;559;0.8009999999999999
Texas;TX;Randall;48381;Democrat;Hillary Clinton;1586;0.511
Texas;TX;Refugio;48391;Democrat;Bernie Sanders;253;0.29600000000000004
Texas;TX;Rockwall;48397;Democrat;Hillary Clinton;1722;0.596
Texas;TX;Runnels;48399;Democrat;Bernie Sanders;55;0.396
Texas;TX;Swisher;48437;Democrat;Bernie Sanders;78;0.335
Texas;TX;Taylor;48441;Democrat;Bernie Sanders;1421;0.434
Texas;TX;Van Zandt;48467;Democrat;Hillary Clinton;722;0.6409999999999999
Texas;TX;Wharton;48481;Democrat;Hillary Clinton;960;0.7859999999999999
Texas;TX;Wichita;48485;Democrat;Hillary Clinton;1958;0.552
Texas;TX;Willacy;48489;Democrat;Bernie Sanders;657;0.222
Texas;TX;Williamson;48491;Democrat;Hillary Clinton;16374;0.527
Texas;TX;Archer;48009;Republican;Donald Trump;707;0.28600000000000003
Texas;TX;Bandera;48019;Republican;Ben Carson;217;0.040999999999999995
Texas;TX;Brazoria;48039;Republican;Ben Carson;1350;0.034
Texas;TX;Burleson;48051;Republican;Ted Cruz;1711;0.517
Texas;TX;Calhoun;48057;Republican;Marco Rubio;445;0.126
Texas;TX;Callahan;48059;Republican;John Kasich;79;0.023
Texas;TX;Cass;48067;Republican;Marco Rubio;503;0.09300000000000001
Texas;TX;Cooke;48097;Republican;Ben Carson;396;0.045
Texas;TX;De Witt;48123;Republican;Ted Cruz;1772;0.49200000000000005
Texas;TX;Deaf Smith;48117;Republican;Ted Cruz;993;0.513
Texas;TX;Fayette;48149;Republican;Ted Cruz;2851;0.456
Texas;TX;Fisher;48151;Republican;John Kasich;12;0.021
Massachusetts;MA;Savoy;92500263;Democrat;Hillary Clinton;45;0.429
Massachusetts;MA;Shelburne;92500268;Democrat;Hillary Clinton;164;0.262
Massachusetts;MA;Southbridge;92500277;Democrat;Bernie Sanders;907;0.465
Massachusetts;MA;Wayland;92500315;Democrat;No Preference;6;0.002
Massachusetts;MA;Wendell;92500319;Democrat;Bernie Sanders;284;0.7609999999999999
Massachusetts;MA;Wenham;92500320;Democrat;Bernie Sanders;335;0.456
Massachusetts;MA;Wilbraham;92500339;Democrat;No Preference;20;0.009000000000000001
Massachusetts;MA;Williamstown;92500341;Democrat;Hillary Clinton;1121;0.507
Massachusetts;MA;Worcester;92500348;Democrat;No Preference;139;0.006
Massachusetts;MA;Yarmouth;92500351;Democrat;Hillary Clinton;2245;0.517
Massachusetts;MA;Ayer;92500019;Republican;Ted Cruz;97;0.10800000000000001
Massachusetts;MA;Becket;92500022;Republican;Ben Carson;3;0.019
Massachusetts;MA;Belchertown;92500024;Republican;Donald Trump;747;0.47
Massachusetts;MA;Bernardston;92500029;Republican;Ted Cruz;14;0.053
Massachusetts;MA;Blackstone;92500032;Republican;Donald Trump;600;0.622
Massachusetts;MA;Blandford;92500033;Republican;John Kasich;30;0.151
Massachusetts;MA;Boxford;92500038;Republican;Donald Trump;750;0.43200000000000005
Massachusetts;MA;Braintree;92500040;Republican;Ted Cruz;394;0.084
Massachusetts;MA;Burlington;92500048;Republican;Marco Rubio;631;0.188
Massachusetts;MA;Chesterfield;92500060;Republican;Ted Cruz;16;0.12
Massachusetts;MA;Dedham;92500073;Republican;Marco Rubio;510;0.17600000000000002
Massachusetts;MA;Deerfield;92500074;Republican;Ben Carson;17;0.034
Massachusetts;MA;Dunstable;92500081;Republican;Marco Rubio;124;0.193
Massachusetts;MA;East Brookfield;92500084;Republican;Marco Rubio;53;0.147
Massachusetts;MA;Essex;92500092;Republican;Marco Rubio;130;0.19699999999999998
Massachusetts;MA;Everett;92500093;Republican;Marco Rubio;183;0.113
Massachusetts;MA;Falmouth;92500096;Republican;John Kasich;844;0.19399999999999998
Massachusetts;MA;Georgetown;92500105;Republican;Ted Cruz;167;0.115
Massachusetts;MA;Grafton;92500110;Republican;Marco Rubio;460;0.198
Massachusetts;MA;Granby;92500111;Republican;Ben Carson;38;0.034
Massachusetts;MA;Groton;92500115;Republican;Ted Cruz;168;0.1
Massachusetts;MA;Hancock;92500121;Republican;John Kasich;12;0.11699999999999999
Massachusetts;MA;Hardwick;92500124;Republican;John Kasich;42;0.131
Massachusetts;MA;Harvard;92500125;Republican;Marco Rubio;189;0.22899999999999998
Massachusetts;MA;Heath;92500130;Republican;Ben Carson;9;0.091
Massachusetts;MA;Hingham;92500131;Republican;Ted Cruz;282;0.07200000000000001
Massachusetts;MA;Lawrence;92500149;Republican;Donald Trump;970;0.5820000000000001
Massachusetts;MA;Lincoln;92500157;Republican;Donald Trump;174;0.261
Massachusetts;MA;Littleton;92500158;Republican;Ben Carson;36;0.024
Massachusetts;MA;Longmeadow;92500159;Republican;Ted Cruz;212;0.094
Massachusetts;MA;Malden;92500165;Republican;Ted Cruz;272;0.094
Massachusetts;MA;Marion;92500169;Republican;Donald Trump;358;0.43700000000000006
Massachusetts;MA;Medfield;92500175;Republican;Donald Trump;700;0.319
Massachusetts;MA;Millis;92500187;Republican;Donald Trump;634;0.498
Massachusetts;MA;Monson;92500191;Republican;John Kasich;153;0.14300000000000002
Massachusetts;MA;Natick;92500198;Republican;Ben Carson;82;0.022000000000000002
Massachusetts;MA;Natick;92500198;Republican;John Kasich;973;0.26
Massachusetts;MA;New Marlborough;92500205;Republican;Ben Carson;4;0.033
Massachusetts;MA;New Salem;92500206;Republican;Marco Rubio;19;0.171
Massachusetts;MA;Oxford;92500226;Republican;Donald Trump;932;0.5589999999999999
Massachusetts;MA;Petersham;92500234;Republican;Marco Rubio;29;0.14400000000000002
Massachusetts;MA;Pittsfield;92500236;Republican;Donald Trump;937;0.428
Massachusetts;MA;Quincy;92500243;Republican;Ted Cruz;629;0.092
Massachusetts;MA;Rockport;92500252;Republican;Ted Cruz;85;0.08199999999999999
Massachusetts;MA;Rowley;92500254;Republican;Donald Trump;633;0.513
Massachusetts;MA;Rutland;92500257;Republican;Ben Carson;48;0.035
Massachusetts;MA;Sandisfield;92500260;Republican;John Kasich;5;0.077
Massachusetts;MA;Saugus;92500262;Republican;Marco Rubio;428;0.11699999999999999
Massachusetts;MA;Savoy;92500263;Republican;Ted Cruz;7;0.115
Massachusetts;MA;Scituate;92500264;Republican;Ben Carson;49;0.017
Massachusetts;MA;Sheffield;92500267;Republican;Ted Cruz;28;0.12
Massachusetts;MA;Shelburne;92500268;Republican;John Kasich;41;0.27899999999999997
Massachusetts;MA;Shelburne;92500268;Republican;Marco Rubio;32;0.218
Massachusetts;MA;Sherborn;92500269;Republican;Donald Trump;197;0.273
Massachusetts;MA;Spencer;92500280;Republican;Ben Carson;46;0.03
Massachusetts;MA;Springfield;92500281;Republican;Marco Rubio;749;0.159
Massachusetts;MA;Sturbridge;92500287;Republican;John Kasich;231;0.165
Massachusetts;MA;Templeton;92500294;Republican;Ted Cruz;142;0.149
Massachusetts;MA;Tewksbury;92500295;Republican;Ted Cruz;438;0.098
Massachusetts;MA;Tyringham;92500302;Republican;Ben Carson;1;0.022000000000000002
Massachusetts;MA;Westford;92500326;Republican;John Kasich;932;0.24100000000000002
Massachusetts;MA;Westport;92500331;Republican;Ben Carson;49;0.027000000000000003
Massachusetts;MA;Wilbraham;92500339;Republican;Donald Trump;985;0.439
Michigan;MI;Cheboygan;26031;Democrat;Bernie Sanders;1318;0.556
Michigan;MI;Emmet;26047;Democrat;Bernie Sanders;2589;0.6409999999999999
Michigan;MI;Gratiot;26057;Democrat;Bernie Sanders;1812;0.603
Michigan;MI;Osceola;26133;Democrat;Bernie Sanders;953;0.574
Michigan;MI;St. Joseph;26149;Democrat;Bernie Sanders;2219;0.605
Michigan;MI;Alger;26003;Republican;John Kasich;281;0.221
Michigan;MI;Berrien;26021;Republican;John Kasich;4219;0.192
Michigan;MI;Branch;26023;Republican;Ted Cruz;1535;0.253
Michigan;MI;Eaton;26045;Republican;Donald Trump;5386;0.344
Michigan;MI;Genesee;26049;Republican;John Kasich;7730;0.193
Michigan;MI;Kalamazoo;26077;Republican;Ted Cruz;8878;0.27399999999999997
Michigan;MI;Keweenaw;26083;Republican;John Kasich;76;0.175
Michigan;MI;Lapeer;26087;Republican;Marco Rubio;1160;0.071
Michigan;MI;Leelanau;26089;Republican;Donald Trump;1613;0.33399999999999996
Michigan;MI;Mecosta;26107;Republican;Marco Rubio;521;0.091
Michigan;MI;Menominee;26109;Republican;Ted Cruz;707;0.248
Michigan;MI;Missaukee;26113;Republican;Ted Cruz;887;0.28600000000000003
Michigan;MI;Muskegon;26121;Republican;John Kasich;3706;0.19699999999999998
Michigan;MI;Newaygo;26123;Republican;Donald Trump;2660;0.306
Michigan;MI;Oscoda;26135;Republican;Ted Cruz;369;0.247
Michigan;MI;Roscommon;26143;Republican;Donald Trump;2257;0.5
Michigan;MI;Schoolcraft;26153;Republican;Marco Rubio;78;0.07
Mississippi;MS;Attala;28007;Democrat;Hillary Clinton;1519;0.877
Mississippi;MS;Issaquena;28055;Democrat;Hillary Clinton;175;0.884
Mississippi;MS;Oktibbeha;28105;Democrat;Bernie Sanders;739;0.235
Mississippi;MS;Benton;28009;Republican;Ted Cruz;388;0.376
Mississippi;MS;Bolivar;28011;Republican;Donald Trump;1395;0.534
Mississippi;MS;Chickasaw;28017;Republican;Donald Trump;1056;0.516
Mississippi;MS;Forrest;28035;Republican;Ted Cruz;3668;0.373
Mississippi;MS;Greene;28041;Republican;John Kasich;90;0.042
Mississippi;MS;Holmes;28051;Republican;Ted Cruz;200;0.27699999999999997
Mississippi;MS;Jeff Davis;28065;Republican;Marco Rubio;54;0.04
Mississippi;MS;Montgomery;28097;Republican;Donald Trump;698;0.491
Mississippi;MS;Montgomery;28097;Republican;Ted Cruz;520;0.365
Mississippi;MS;Prentiss;28117;Republican;John Kasich;191;0.055999999999999994
Mississippi;MS;Quitman;28119;Republican;Donald Trump;210;0.529
Mississippi;MS;Washington;28151;Republican;Donald Trump;1349;0.552
Missouri;MO;Cape Girardeau;29031;Democrat;Hillary Clinton;2076;0.466
Missouri;MO;Cooper;29053;Democrat;Bernie Sanders;501;0.486
Missouri;MO;Dade;29057;Democrat;Hillary Clinton;201;0.48100000000000004
Missouri;MO;Douglas;29067;Democrat;Hillary Clinton;268;0.405
Missouri;MO;Gasconade;29073;Democrat;Hillary Clinton;401;0.43799999999999994
Missouri;MO;Lincoln;29113;Democrat;Bernie Sanders;1976;0.546
Missouri;MO;Polk;29167;Democrat;Bernie Sanders;851;0.527
Missouri;MO;Shelby;29205;Democrat;Bernie Sanders;200;0.426
Missouri;MO;Stone;29209;Democrat;Hillary Clinton;806;0.469
Missouri;MO;Boone;29019;Republican;Ted Cruz;11219;0.439
Missouri;MO;Caldwell;29025;Republican;Marco Rubio;96;0.054000000000000006
Missouri;MO;Caldwell;29025;Republican;Ted Cruz;701;0.392
Missouri;MO;Cape Girardeau;29031;Republican;Ted Cruz;7332;0.466
Missouri;MO;Douglas;29067;Republican;Ted Cruz;1155;0.368
Missouri;MO;Grundy;29079;Republican;Donald Trump;978;0.501
Missouri;MO;Platte;29165;Republican;Donald Trump;5492;0.371
Missouri;MO;Polk;29167;Republican;Marco Rubio;264;0.040999999999999995
Missouri;MO;Ralls;29173;Republican;John Kasich;124;0.06
Missouri;MO;Randolph;29175;Republican;Marco Rubio;195;0.047
Missouri;MO;Scott;29201;Republican;Ted Cruz;2653;0.39
Missouri;MO;St. Clair;29185;Republican;Ted Cruz;757;0.386
Missouri;MO;Taney;29213;Republican;John Kasich;678;0.063
Missouri;MO;Texas;29215;Republican;Marco Rubio;178;0.034
Missouri;MO;Vernon;29217;Republican;Marco Rubio;134;0.042
Montana;MT;Gallatin;30031;Democrat;Bernie Sanders;8277;0.57
Montana;MT;Ravalli;30081;Democrat;Hillary Clinton;1855;0.452
Montana;MT;Teton;30099;Democrat;Bernie Sanders;459;0.49700000000000005
Montana;MT;Toole;30101;Democrat;Bernie Sanders;107;0.435
Montana;MT;Carbon;30009;Republican;John Kasich;99;0.051
Montana;MT;Daniels;30019;Republican;Ted Cruz;24;0.054000000000000006
Montana;MT;Madison;30057;Republican;John Kasich;194;0.098
Montana;MT;Roosevelt;30085;Republican;Ted Cruz;66;0.075
Montana;MT;Wheatland;30107;Republican;Donald Trump;380;0.748
Nebraska;NE;Chase;31029;Democrat;Hillary Clinton;16;0.615
Nebraska;NE;Douglas;31055;Democrat;Hillary Clinton;5387;0.46
Nebraska;NE;Lancaster;31109;Democrat;Bernie Sanders;6456;0.617
Nebraska;NE;McPherson;31117;Democrat;Bernie Sanders;1;0.25
Nebraska;NE;Polk;31143;Democrat;Hillary Clinton;31;0.534
Nebraska;NE;Thayer;31169;Democrat;Hillary Clinton;40;0.69
Nebraska;NE;Box Butte;31013;Republican;Ted Cruz;258;0.14800000000000002
Nebraska;NE;Cheyenne;31033;Republican;John Kasich;137;0.083
Nebraska;NE;Fillmore;31059;Republican;Ted Cruz;148;0.162
Nebraska;NE;Hayes;31085;Republican;Ted Cruz;33;0.21
Nebraska;NE;Kearney;31099;Republican;Donald Trump;614;0.653
Nebraska;NE;Kearney;31099;Republican;John Kasich;64;0.068
Nebraska;NE;Lancaster;31109;Republican;Donald Trump;13251;0.49
Nebraska;NE;Madison;31119;Republican;Ted Cruz;760;0.20199999999999999
Nebraska;NE;Morrill;31123;Republican;Donald Trump;695;0.7040000000000001
Nebraska;NE;Polk;31143;Republican;Ted Cruz;156;0.205
Nebraska;NE;Red Willow;31145;Republican;Donald Trump;1178;0.7020000000000001
Texas;TX;Floyd;48153;Republican;Ted Cruz;711;0.527
Texas;TX;Foard;48155;Republican;Marco Rubio;0;0.0
Texas;TX;Gray;48179;Republican;Marco Rubio;371;0.08199999999999999
Texas;TX;Grayson;48181;Republican;Ben Carson;1079;0.052000000000000005
Texas;TX;Grayson;48181;Republican;John Kasich;739;0.035
Texas;TX;Gregg;48183;Republican;John Kasich;735;0.04
Texas;TX;Hale;48189;Republican;Ben Carson;319;0.07200000000000001
Texas;TX;Hale;48189;Republican;Ted Cruz;2202;0.5
Texas;TX;Hansford;48195;Republican;Donald Trump;318;0.244
Texas;TX;Hunt;48231;Republican;Donald Trump;4203;0.29100000000000004
Texas;TX;Jack;48237;Republican;John Kasich;18;0.009000000000000001
Texas;TX;Jim Hogg;48247;Republican;Marco Rubio;6;0.14300000000000002
Texas;TX;Kimble;48267;Republican;John Kasich;24;0.021
Texas;TX;La Vaca;48285;Republican;John Kasich;84;0.02
Texas;TX;Lampasas;48281;Republican;Ted Cruz;1705;0.442
Texas;TX;Liberty;48291;Republican;Marco Rubio;810;0.068
Texas;TX;Live Oak;48297;Republican;Marco Rubio;216;0.10099999999999999
Texas;TX;Loving;48301;Republican;Ben Carson;1;0.033
Texas;TX;McCulloch;48307;Republican;Ted Cruz;906;0.436
Texas;TX;Menard;48327;Republican;John Kasich;20;0.033
Texas;TX;Oldham;48359;Republican;Marco Rubio;59;0.102
Texas;TX;Randall;48381;Republican;Donald Trump;5389;0.21899999999999997
Texas;TX;Reagan;48383;Republican;Donald Trump;192;0.237
Texas;TX;Real;48385;Republican;Marco Rubio;183;0.128
Texas;TX;Robertson;48395;Republican;John Kasich;68;0.026000000000000002
Texas;TX;Robertson;48395;Republican;Marco Rubio;227;0.087
Texas;TX;San Jacinto;48407;Republican;Marco Rubio;376;0.079
Texas;TX;San Saba;48411;Republican;Donald Trump;430;0.299
Texas;TX;San Saba;48411;Republican;Ted Cruz;707;0.49200000000000005
Texas;TX;Schleicher;48413;Republican;John Kasich;12;0.023
Texas;TX;Uvalde;48463;Republican;Donald Trump;672;0.301
Texas;TX;Uvalde;48463;Republican;Marco Rubio;304;0.136
Texas;TX;Van Zandt;48467;Republican;John Kasich;240;0.02
Texas;TX;Webb;48479;Republican;Marco Rubio;1163;0.284
Texas;TX;Wichita;48485;Republican;Ben Carson;924;0.059000000000000004
Utah;UT;Sanpete;49039;Democrat;Bernie Sanders;264;0.8490000000000001
Utah;UT;Utah;49049;Democrat;Bernie Sanders;6071;0.853
Utah;UT;Duchesne;49013;Republican;John Kasich;90;0.051
Utah;UT;Grand;49019;Republican;Ted Cruz;180;0.534
Utah;UT;Wayne;49055;Republican;Donald Trump;46;0.20199999999999999
Vermont;VT;Athens;95000006;Democrat;Hillary Clinton;5;0.081
Vermont;VT;Charleston;95000042;Democrat;Hillary Clinton;14;0.105
Vermont;VT;Chittenden;95000046;Democrat;Hillary Clinton;27;0.096
Vermont;VT;Danville;95000055;Democrat;Bernie Sanders;371;0.857
Vermont;VT;East Montpelier;95000062;Democrat;Hillary Clinton;108;0.128
Vermont;VT;Grafton;95000078;Democrat;Bernie Sanders;169;0.867
Vermont;VT;Groton;95000083;Democrat;Hillary Clinton;18;0.11
Vermont;VT;Hyde Park;95000096;Democrat;Hillary Clinton;57;0.096
Vermont;VT;Irasburg;95000098;Democrat;Hillary Clinton;17;0.109
